gene	chromosome	sex_chromosome	base_mean	log2_fold_change_male_minus_female	standard_error	wald_statistic	nominal_p	nominal_p_lt_0_05	paper_deg_rule	direction
HSPA12A	10	FALSE	304.605874533243	-0.602876090030337	0.214692656547645	-2.80808901303312	0.00498364495459075	TRUE	TRUE	Female higher
VSIG2	11	FALSE	189.693031095053	-0.798635506463224	0.284571817739692	-2.80644623493168	0.00500912709209596	TRUE	TRUE	Female higher
PAH	12	FALSE	391.897836658605	1.59709337961407	0.569378145493797	2.80497836500026	0.00503199572231217	TRUE	TRUE	Male higher
CYP4B1	1	FALSE	132.158952150307	-1.18955022030822	0.424221773919043	-2.80407629556335	0.00504609626951196	TRUE	TRUE	Female higher
DPYS	8	FALSE	170.761661304066	1.08817026739853	0.388333618585714	2.80215313668072	0.00507627713144598	TRUE	TRUE	Male higher
RHOJ	14	FALSE	155.570183833445	-0.661799727774077	0.236233607624496	-2.80146307051297	0.00508714631889742	TRUE	TRUE	Female higher
BCAR4	16	FALSE	212.064287783028	-0.633803425179867	0.226242150565193	-2.80143829784376	0.00508753690246828	TRUE	TRUE	Female higher
H4C1	6	FALSE	1177.10032333002	0.770476741146532	0.275268973442534	2.7989959475305	0.00512617807981101	TRUE	TRUE	Male higher
SLC38A3	3	FALSE	316.3206666413	1.51479663982602	0.541386808003747	2.79799325996052	0.00514211856567728	TRUE	TRUE	Male higher
GNB5	15	FALSE	438.777820897301	-0.611930974884163	0.218738675403672	-2.79754356999225	0.00514928216847812	TRUE	TRUE	Female higher
CHKB	22	FALSE	475.715731095712	-0.626705138273362	0.224206297292746	-2.79521648517781	0.00518649714099899	TRUE	TRUE	Female higher
SLC22A20P	11	FALSE	61.7041987408933	-0.629638823398117	0.225767391870819	-2.78888292140252	0.00528901813396839	TRUE	TRUE	Female higher
NLRC5	16	FALSE	2149.81015952075	-0.726724028678203	0.261319529810022	-2.7809786325826	0.00541953041080751	TRUE	TRUE	Female higher
EFCAB6	22	FALSE	110.260611756961	-0.866428718583357	0.311899533417012	-2.77790963356439	0.00547098312304942	TRUE	TRUE	Female higher
MCF2L2	3	FALSE	65.2317798995168	-0.756946050570093	0.27249803857182	-2.77780366617425	0.00547276754811901	TRUE	TRUE	Female higher
RPS29P5	1	FALSE	493.521142803545	0.694870301194195	0.250151354338727	2.77779947676509	0.00547283810596284	TRUE	TRUE	Male higher
CFH	1	FALSE	405.9863043225	1.20216456557682	0.432900161729131	2.77700188601229	0.00548628606268072	TRUE	TRUE	Male higher
CHRNE	17	FALSE	136.166076807041	-0.826608175059987	0.297738521178327	-2.77628897929839	0.00549833142162534	TRUE	TRUE	Female higher
BICD1	12	FALSE	1246.17342137179	-0.624706021904729	0.225110087543712	-2.77511340660565	0.00551824618197789	TRUE	TRUE	Female higher
CCDC168		FALSE	79.8823398067383	-0.750689019294879	0.270542854535483	-2.77475086371732	0.00552440095133582	TRUE	TRUE	Female higher
NIPAL4	5	FALSE	66.354004201252	-0.817632167584555	0.294764402888385	-2.77384975788328	0.00553972556819146	TRUE	TRUE	Female higher
PRDM8	4	FALSE	310.799962432658	-0.775819845731039	0.279746341688096	-2.77329755609831	0.00554913551074708	TRUE	TRUE	Female higher
RHPN1	8	FALSE	464.659544184245	-0.699249328470812	0.252448729614564	-2.76986669546096	0.00560792391375934	TRUE	TRUE	Female higher
AHSG	3	FALSE	7619.46458507201	2.08206440429442	0.752197448267797	2.76797589394795	0.00564056275967406	TRUE	TRUE	Male higher
RPL37P23	19	FALSE	2466.98788098008	0.633462120302469	0.22898656786796	2.76637239555353	0.00566837638456757	TRUE	TRUE	Male higher
PTPRR	12	FALSE	252.651886194697	-1.67171474342281	0.604531860507512	-2.76530461441583	0.00568696623426763	TRUE	TRUE	Female higher
ARHGEF16	1	FALSE	1473.81653658213	-0.772497982233754	0.279375531604929	-2.76508818720088	0.00569074088325213	TRUE	TRUE	Female higher
KIAA0319	6	FALSE	128.781787907779	-0.932428868058208	0.337235171297609	-2.76492177393722	0.00569364478893596	TRUE	TRUE	Female higher
MYBPC3	11	FALSE	72.5316995234888	-0.669532199349522	0.242166324004716	-2.76476178965529	0.00569643776910792	TRUE	TRUE	Female higher
MTNR1B	11	FALSE	125.526106655508	-1.03108154052893	0.373002883152681	-2.764272307533	0.00570499074599765	TRUE	TRUE	Female higher
H4C14	1	FALSE	7134.70287683886	0.641770728553016	0.232223576657631	2.76358988949336	0.00571693432305257	TRUE	TRUE	Male higher
H4C2	6	FALSE	2183.0638142302	0.72044935384841	0.26075556229467	2.76292995443087	0.00572850585002781	TRUE	TRUE	Male higher
ZFYVE28	4	FALSE	169.701381381361	-0.976992580662832	0.354234618952379	-2.75803811482968	0.00581494173318318	TRUE	TRUE	Female higher
H3C3	6	FALSE	3809.83885789235	0.723128541935856	0.262271787121219	2.75717243502685	0.0058303596540411	TRUE	TRUE	Male higher
FBXO16	8	FALSE	52.1565153274055	-0.610410564686922	0.221783356770308	-2.75228300976208	0.00591813519110858	TRUE	TRUE	Female higher
ABCB10P1	15	FALSE	218.737599347921	0.707969661013976	0.257498645192447	2.74941120752251	0.00597024358600391	TRUE	TRUE	Male higher
H4C13	6	FALSE	549.761248381764	0.767746157985526	0.279395207231193	2.74788592687001	0.00599808733577202	TRUE	TRUE	Male higher
RN7SKP203	2	FALSE	79.8286405218671	0.823080884036344	0.299592466419028	2.74733505109282	0.00600817220661591	TRUE	TRUE	Male higher
FOXO1	13	FALSE	139.812556313271	-1.03236729817702	0.375974142056016	-2.74584654288062	0.00603549874811457	TRUE	TRUE	Female higher
NEURL2	20	FALSE	137.619740156199	-0.689387763958918	0.251107065312381	-2.74539373514365	0.00604383373000111	TRUE	TRUE	Female higher
AHSP	16	FALSE	617.410769448475	1.6033736659657	0.584868006804631	2.7414282322016	0.00611727227854361	TRUE	TRUE	Male higher
RPS23	5	FALSE	2531.97511967753	0.638900835232932	0.233152553219677	2.74026952057847	0.00613888207447429	TRUE	TRUE	Male higher
XDH	2	FALSE	591.570639336282	-0.871677136808533	0.318273740439545	-2.73876549037543	0.00616703453519035	TRUE	TRUE	Female higher
H4C6	6	FALSE	1698.13513152609	0.639437956099919	0.233563238377784	2.73775085728877	0.00618609206612217	TRUE	TRUE	Male higher
RPS15AP24	8	FALSE	760.822803701003	0.67912961104777	0.248622667470915	2.73156755156775	0.00630338174928981	TRUE	TRUE	Male higher
ANO9	11	FALSE	331.996472724462	-0.874249091768806	0.320226622781535	-2.73009496891592	0.00633160828700264	TRUE	TRUE	Female higher
PRDX2P4	6	FALSE	992.13715155064	0.750229391230241	0.275656160716816	2.72161300251496	0.00649641700821708	TRUE	TRUE	Male higher
RPS20P14	3	FALSE	3037.39902293386	0.677349509023782	0.249520590069956	2.71460366791326	0.00663551286571493	TRUE	TRUE	Male higher
TDO2	4	FALSE	99.841260117681	1.06076405414482	0.39196556465117	2.70626848327568	0.00680440092190969	TRUE	TRUE	Male higher
COL11A1	1	FALSE	1310.12590605384	0.898269346968603	0.332291981413743	2.70325315449051	0.00686644280243566	TRUE	TRUE	Male higher
RASGRP2	11	FALSE	1060.38670788646	-0.841185371930034	0.311578152195543	-2.69975723908304	0.00693900885594212	TRUE	TRUE	Female higher
NCOA4P3	4	FALSE	1598.12099544688	0.624155839908229	0.231237845131385	2.69919415463154	0.00695076121311587	TRUE	TRUE	Male higher
SNORA53	12	FALSE	262.802584996915	0.746657184207368	0.276757440385753	2.69787573973316	0.00697834833681438	TRUE	TRUE	Male higher
MYH14	19	FALSE	448.038650195872	-1.26857079204949	0.470831968955352	-2.69431745440758	0.00705329506586999	TRUE	TRUE	Female higher
FAM210CP		FALSE	116.77352688129	0.885009393932746	0.328728103861006	2.69222309725897	0.00709774481579349	TRUE	TRUE	Male higher
DNAH9	17	FALSE	147.987048627268	-0.63793751764827	0.237155106754512	-2.68995901618354	0.00714607946566733	TRUE	TRUE	Female higher
PRDX2P1	13	FALSE	592.375459629308	0.755919581358162	0.281179668841453	2.68838634198832	0.00717982733211639	TRUE	TRUE	Male higher
HAL	12	FALSE	440.693742674533	1.55127334677694	0.578312121920202	2.68241540852742	0.00730926345458954	TRUE	TRUE	Male higher
H2AC11	6	FALSE	4640.39134532604	0.689779744243363	0.257465597956332	2.67911421843766	0.0073817209253548	TRUE	TRUE	Male higher
PRDX2	19	FALSE	1721.88316454288	0.652191999562018	0.243460753607449	2.67883833389261	0.00738780536227213	TRUE	TRUE	Male higher
RPL37	5	FALSE	3543.18510492032	0.613707286626305	0.229134084364401	2.67837623690373	0.00739800666070258	TRUE	TRUE	Male higher
RPS15AP38	22	FALSE	640.767553163246	0.69638876239886	0.260442084912655	2.67387186150199	0.00749810953576878	TRUE	TRUE	Male higher
RPS23P1	8	FALSE	838.442022846053	0.626291536975167	0.234521111048442	2.67051240792477	0.00757355723919895	TRUE	TRUE	Male higher
CLEC18A	16	FALSE	100.788373509549	-0.679669394179171	0.254769741720565	-2.66777910747597	0.00763544399090705	TRUE	TRUE	Female higher
BMP1	8	FALSE	11843.7145867587	-0.754931321338445	0.283084434146226	-2.66680619022835	0.00765758170958169	TRUE	TRUE	Female higher
CYP1B1	2	FALSE	314.860566908137	-1.05523206457335	0.396996532600068	-2.65803849132453	0.00785969157882749	TRUE	TRUE	Female higher
H3C2	6	FALSE	7725.19184231851	0.674127071667935	0.25417209735455	2.65224656319211	0.00799581292094567	TRUE	TRUE	Male higher
SPTB	14	FALSE	2333.00476896859	0.773636895318948	0.291892138121057	2.65042046112971	0.00803916539366187	TRUE	TRUE	Male higher
TRIM17	1	FALSE	375.1128257522	-0.612632505730743	0.231149428930809	-2.65037429927687	0.00804026401852384	TRUE	TRUE	Female higher
DNAH2	17	FALSE	175.06186187204	-0.714036797325006	0.269430845487879	-2.6501672294872	0.0080451938114308	TRUE	TRUE	Female higher
TMEM184A	7	FALSE	829.57489091112	-0.749813789473152	0.283122630881626	-2.64837108619074	0.00808806898497589	TRUE	TRUE	Female higher
ABCB10P3	15	FALSE	187.194040578122	0.665970645677924	0.251575565250949	2.64719924215856	0.00811615185369779	TRUE	TRUE	Male higher
PCDH17	13	FALSE	1041.06791291954	-0.675629526220072	0.255320759230732	-2.64619895481945	0.00814019243801853	TRUE	TRUE	Female higher
PIK3C2G	12	FALSE	214.490075495314	1.08772923375487	0.411324580152428	2.644454735362	0.00818226495739753	TRUE	TRUE	Male higher
ZNF117	7	FALSE	2212.09548995069	-0.741825439387129	0.280570043251163	-2.64399374498814	0.00819341702533564	TRUE	TRUE	Female higher
SLC1A1	9	FALSE	442.157151621497	-1.04591571265022	0.395610151129618	-2.64380403198384	0.00819801042499573	TRUE	TRUE	Female higher
GRIP2	3	FALSE	719.752395186364	-0.743006307391193	0.281071619705575	-2.64347680555403	0.0082059387652913	TRUE	TRUE	Female higher
H2BC6	6	FALSE	2498.06681898946	0.629619519593783	0.238208233378439	2.64314759680667	0.00821392205857052	TRUE	TRUE	Male higher
RPS23P7	17	FALSE	271.466767082216	0.62869475799172	0.238228064703147	2.6390457344945	0.0083139763957095	TRUE	TRUE	Male higher
ITIH3	3	FALSE	649.080679426347	1.63266613378201	0.618760168017045	2.63860897674499	0.00832469394459556	TRUE	TRUE	Male higher
RPS15AP1	20	FALSE	3256.95443344017	0.670040226952606	0.253963035043088	2.63833761019168	0.00833135920156325	TRUE	TRUE	Male higher
GRIK2	6	FALSE	249.269534408625	-0.644728515636929	0.24464377831229	-2.63537671010757	0.00840439513537027	TRUE	TRUE	Female higher
VIPR2	7	FALSE	96.0934778304677	-0.609331224459152	0.231391468815508	-2.63333487435088	0.00845509377214026	TRUE	TRUE	Female higher
H4C15	1	FALSE	7024.79735459493	0.626655061635428	0.238060008316612	2.63234075335323	0.00847987658397876	TRUE	TRUE	Male higher
IFIT2	10	FALSE	320.979712218892	0.694574296224355	0.264611132382351	2.6248869046852	0.00866777524392472	TRUE	TRUE	Male higher
OTOGL	12	FALSE	292.325118950013	-0.851854649053189	0.324650059278696	-2.62391650550082	0.00869250913077483	TRUE	TRUE	Female higher
ASAP3	1	FALSE	6600.42544452514	-0.766766642170662	0.292516795713517	-2.62127390087239	0.00876018487748829	TRUE	TRUE	Female higher
TC2N	14	FALSE	504.024161888324	-1.0460405410879	0.399366772566486	-2.61924780162765	0.00881239069083759	TRUE	TRUE	Female higher
RPL21P93	10	FALSE	147.880333859258	0.605606136974958	0.231254169565244	2.6187901308482	0.00882422175500851	TRUE	TRUE	Male higher
SPDYE8	7	FALSE	422.274942563832	-0.677422158193998	0.258735959510698	-2.61819872071547	0.00883953107732402	TRUE	TRUE	Female higher
RPL34P27	13	FALSE	529.166789622157	0.644873811868842	0.24648045039217	2.61632843839257	0.00888810174732613	TRUE	TRUE	Male higher
FAM27C	9	FALSE	117.106473122657	-0.63003831528449	0.241134209343433	-2.61281183204978	0.00898007288941056	TRUE	TRUE	Female higher
RPS15AP11	1	FALSE	1333.37694703882	0.671874103329462	0.258072782956697	2.60342875227644	0.00922964490804708	TRUE	TRUE	Male higher
H2AC12	6	FALSE	2017.32194498544	0.657160235252102	0.252489540922675	2.60272260328342	0.00924867522865633	TRUE	TRUE	Male higher
RPL35AP35	17	FALSE	223.151014023054	0.655009381574816	0.252262518953898	2.59653865461687	0.00941683094075858	TRUE	TRUE	Male higher
RPL17P36	10	FALSE	745.033671600181	0.651833319092348	0.251110556097055	2.59580214079257	0.00943703909940241	TRUE	TRUE	Male higher
MMP17	12	FALSE	94.8794305196229	-0.892357231086949	0.343904762530674	-2.59478009121016	0.00946514574912456	TRUE	TRUE	Female higher
H2AC14	6	FALSE	3690.51092270565	0.742595616530219	0.286299498023506	2.59377198233596	0.00949294214216224	TRUE	TRUE	Male higher
OR2A42	7	FALSE	457.551571406901	-0.693921234132283	0.267927721293898	-2.58995683903533	0.00959879659443097	TRUE	TRUE	Female higher
FPR2	19	FALSE	66.7290980663509	0.783905944463734	0.303120796744692	2.58611732643336	0.00970638844293107	TRUE	TRUE	Male higher
PIK3R6	17	FALSE	396.407376845787	-0.654822298492511	0.253416331438606	-2.58397828890973	0.00976679422912407	TRUE	TRUE	Female higher
H2BC14	6	FALSE	793.686066133345	0.755249931697853	0.292282880111511	2.58396910352639	0.00976705434243507	TRUE	TRUE	Male higher
RPL35AP17	5	FALSE	72.9086977418416	0.64503639546098	0.249862274435377	2.58156777336071	0.00983526778872041	TRUE	TRUE	Male higher
H2BC13	6	FALSE	1252.88108445287	0.714953873952994	0.277147576261109	2.57968654677829	0.00988900310761272	TRUE	TRUE	Male higher
KIRREL3	11	FALSE	91.6247412497244	-0.946245068883116	0.366812170364583	-2.57964469374782	0.00989020156533488	TRUE	TRUE	Female higher
H3C12	6	FALSE	1072.04829858837	0.735294483928447	0.285089686520648	2.57916900783849	0.00990383188409066	TRUE	TRUE	Male higher
SLC2A11	22	FALSE	1379.43505391186	-0.73629634936505	0.285554316714793	-2.57848089230761	0.00992357878264707	TRUE	TRUE	Female higher
FGA	4	FALSE	2321.02578645985	1.80496611327119	0.700877966168343	2.57529299021744	0.0100155206231924	TRUE	TRUE	Male higher
PLEKHH1	14	FALSE	4103.13908078519	-0.765774795719719	0.297600015210241	-2.57316786485623	0.0100772317734719	TRUE	TRUE	Female higher
PBX4	19	FALSE	175.798727735701	-0.837848214634688	0.325822690367448	-2.57148516479869	0.0101263353768155	TRUE	TRUE	Female higher
RPS28P7	11	FALSE	1995.09014568051	0.666970075103376	0.259528461861743	2.56993036647629	0.0101718958773194	TRUE	TRUE	Male higher
H3C1	6	FALSE	1060.79079114406	0.649427401563724	0.252762121695369	2.56932248078855	0.0101897584141617	TRUE	TRUE	Male higher
ITGB3	17	FALSE	129.405161360632	-0.865397263538284	0.336858590891614	-2.56902239378164	0.0101985866713195	TRUE	TRUE	Female higher
SPDYE14	7	FALSE	411.481275342189	-0.635758632064415	0.247598945509821	-2.56769523293143	0.0102377121076656	TRUE	TRUE	Female higher
MAGEA11	X	TRUE	95.2536471980537	-0.703206812652123	0.274033875064001	-2.56613096642846	0.0102839990589397	TRUE	TRUE	Female higher
SLC6A2	16	FALSE	1239.25901357999	-0.882097412027805	0.343794013756221	-2.56577304063615	0.0102946163034073	TRUE	TRUE	Female higher
ANKRD20A1	9	FALSE	84.5964183028464	-0.963996874971613	0.375936578514883	-2.56425399938423	0.0103397846553968	TRUE	TRUE	Female higher
ADGRE2	19	FALSE	427.129765452636	-0.706468551888247	0.275515289521609	-2.564171858175	0.0103422321245864	TRUE	TRUE	Female higher
NPAS2	2	FALSE	1011.02370983981	-0.655094656667295	0.255516209740913	-2.56380860271661	0.0103530618212962	TRUE	TRUE	Female higher
FSTL4	5	FALSE	66.6380984211058	-0.6890092760238	0.268891199353788	-2.56240917396947	0.0103948772303668	TRUE	TRUE	Female higher
SLC28A3	9	FALSE	45.5209782562326	-0.61967865441645	0.241837015892534	-2.56238132996075	0.010395710741475	TRUE	TRUE	Female higher
PNCK	X	TRUE	661.155386100869	-0.993597992306132	0.388063834084151	-2.56039832892717	0.0104552250807064	TRUE	TRUE	Female higher
CPNE5	6	FALSE	98.0100720673389	-0.839947604835647	0.328094529984617	-2.56007805090511	0.0104648657285888	TRUE	TRUE	Female higher
H4C3	6	FALSE	3457.79574177062	0.628322356736768	0.245633782314373	2.55796393646136	0.0105287010560256	TRUE	TRUE	Male higher
KCND3	1	FALSE	168.758198624269	-0.94905130493591	0.371182343990368	-2.55683310454157	0.0105629883277745	TRUE	TRUE	Female higher
SLC51A	3	FALSE	55.4465784027335	0.625936846916422	0.245204498296944	2.55271355649605	0.0106887360768636	TRUE	TRUE	Male higher
CLCF1	11	FALSE	155.704869210683	-0.618832382277456	0.242512865910926	-2.55175072857682	0.0107183172793683	TRUE	TRUE	Female higher
ITGAD	16	FALSE	425.070708854701	-1.20339967553825	0.47220430730451	-2.54847246609762	0.0108195827368898	TRUE	TRUE	Female higher
KALRN	3	FALSE	4342.6026168049	-0.757013623850866	0.297122091783481	-2.54782005372565	0.0108398369109386	TRUE	TRUE	Female higher
RPS15AP12	1	FALSE	1003.48623255042	0.658178235897503	0.258711541538571	2.54406213183719	0.0109571592572714	TRUE	TRUE	Male higher
FCN3	1	FALSE	115.806307371336	0.854176909916152	0.336045515341387	2.54184885951654	0.011026784405283	TRUE	TRUE	Male higher
HBA1	16	FALSE	286406.114276039	1.99599623682609	0.785581558022176	2.54078805242236	0.0110602944240888	TRUE	TRUE	Male higher
SPDYE15	7	FALSE	392.877551842286	-0.625914172285539	0.246581772505069	-2.53836350483965	0.0111372237870396	TRUE	TRUE	Female higher
SRGAP3	3	FALSE	1049.78091949277	-0.718881848042086	0.283338245889855	-2.5371860610782	0.011174754499656	TRUE	TRUE	Female higher
MYO7B	2	FALSE	2371.57309346215	-1.1684126213499	0.460637229609831	-2.53651365162033	0.0111962377294288	TRUE	TRUE	Female higher
RPL35AP20	9	FALSE	68.5218225788807	0.728964362387515	0.287424781358808	2.53619176099332	0.0112065349907175	TRUE	TRUE	Male higher
HBA2	16	FALSE	283978.087497169	1.96657642007897	0.775452508608121	2.53603721472102	0.0112114819042513	TRUE	TRUE	Male higher
H1-5	6	FALSE	7197.76204602303	0.616788079058159	0.243470521863968	2.53331727527479	0.0112988631646687	TRUE	TRUE	Male higher
RELL2	5	FALSE	119.989516602376	-0.889691464064852	0.351676925392474	-2.52985453359486	0.0114109824891418	TRUE	TRUE	Female higher
ALOX5AP	13	FALSE	451.745332306204	0.681476014498057	0.269829132360767	2.52558353701745	0.0115506316735812	TRUE	TRUE	Male higher
RPL34P6	1	FALSE	92.3448575579825	0.633377868332339	0.250857302644136	2.52485321996323	0.0115746621673611	TRUE	TRUE	Male higher
CEP85	1	FALSE	2364.76752041733	-0.721320360503115	0.285715160509928	-2.5246135319377	0.0115825585719027	TRUE	TRUE	Female higher
PRDX2P2	10	FALSE	61.3954093806767	0.63736436824567	0.252692185508237	2.52229552316288	0.0116591712276866	TRUE	TRUE	Male higher
F8	X	TRUE	193.058857416893	-0.689485721763084	0.27338339408718	-2.52204682755241	0.0116674175279184	TRUE	TRUE	Female higher
CYTIP	2	FALSE	132.859877848521	-0.878577896574218	0.348938389564998	-2.5178596647663	0.0118070353738724	TRUE	TRUE	Female higher
TNFRSF10C	8	FALSE	124.704384078063	0.759686188068794	0.301843227933132	2.51682369444144	0.0118418068743176	TRUE	TRUE	Male higher
MLXIPL	7	FALSE	214.053938597324	1.27016359503208	0.505316573126281	2.51359971665656	0.0119505988093657	TRUE	TRUE	Male higher
C9orf116		FALSE	80.7985618015859	-0.839133894506979	0.334044558544018	-2.51204180114313	0.0120034869484059	TRUE	TRUE	Female higher
TIPARP	3	FALSE	586.030015973952	-0.624775313320297	0.248834312228373	-2.51080852847535	0.0120455011386824	TRUE	TRUE	Female higher
AKR1C3	10	FALSE	76.0249706281356	0.781133033172509	0.311406525227016	2.50840290711012	0.0121278292819361	TRUE	TRUE	Male higher
MYRIP	3	FALSE	96.9696822376853	-0.713108116379351	0.28430788943188	-2.50822486074629	0.012133942378036	TRUE	TRUE	Female higher
H3C6	6	FALSE	874.775864184346	0.755185831754249	0.301105941761548	2.50804028421431	0.0121402825655178	TRUE	TRUE	Male higher
CACNA1A	19	FALSE	273.240011359468	-1.03801526793369	0.414141789982542	-2.50642483574877	0.0121958984888984	TRUE	TRUE	Female higher
GCNA	X	TRUE	180.003009562751	-0.702788717613453	0.280815358302489	-2.50267194024488	0.0123259737719341	TRUE	TRUE	Female higher
AKR1C1	10	FALSE	278.320873992814	0.80192336129793	0.320601495613103	2.50130885935005	0.0123735214927148	TRUE	TRUE	Male higher
NAV3	12	FALSE	1230.63217065595	-0.626095643225182	0.250860284652157	-2.49579419912293	0.0125675491552862	TRUE	TRUE	Female higher
SPDYE9	7	FALSE	462.598132546867	-0.612785629279091	0.245835600618559	-2.49266431606012	0.0126788650331653	TRUE	TRUE	Female higher
KATNBL1	15	FALSE	767.921607880657	-0.721206196969201	0.289667752891836	-2.48977039994681	0.0127825642353778	TRUE	TRUE	Female higher
F7	13	FALSE	85.9403976392848	1.01449234366601	0.407505518857301	2.48951804753657	0.0127916423909817	TRUE	TRUE	Male higher
CP	3	FALSE	1054.09208903933	-1.51077165771536	0.60705746428226	-2.48867981468869	0.0128218380441245	TRUE	TRUE	Female higher
ATP2C2	16	FALSE	489.820373706566	-0.926033160587988	0.372333536525709	-2.48710650463807	0.0128786837104391	TRUE	TRUE	Female higher
RPS23P2	4	FALSE	1089.82514514371	0.610092789020737	0.245533347627157	2.48476549078442	0.0129636802311735	TRUE	TRUE	Male higher
PCBP3	21	FALSE	83.2299895510905	-0.914800251501429	0.368352600237263	-2.48349068504522	0.0130101737026084	TRUE	TRUE	Female higher
ZBTB20	3	FALSE	796.088198602892	-0.725985181102445	0.292369258369177	-2.48311051973096	0.0130240672419039	TRUE	TRUE	Female higher
PSD2	5	FALSE	59.0608129875761	-0.812998404667109	0.327453085203189	-2.48279354021854	0.0130356616209956	TRUE	TRUE	Female higher
SLCO3A1	15	FALSE	114.060090896663	-1.05522330800106	0.425497409046046	-2.47997587192562	0.0131391273357123	TRUE	TRUE	Female higher
H3C7	6	FALSE	3974.21906841225	0.627067101938665	0.25307149934046	2.47782584594824	0.0132185648006563	TRUE	TRUE	Male higher
CPT1C	19	FALSE	261.759222482194	-0.628306678604217	0.25387390120833	-2.474876998438	0.0133282069661633	TRUE	TRUE	Female higher
SLC25A39P1	1	FALSE	106.62570477871	0.762498542728207	0.308276721787144	2.47342237943834	0.0133825871623368	TRUE	TRUE	Male higher
ANO7	2	FALSE	250.364822079765	-0.925679940583063	0.374780206700702	-2.46992750426201	0.0135140436201569	TRUE	TRUE	Female higher
FPR1	19	FALSE	501.5502025797	0.692734112780582	0.280565718299028	2.4690618546713	0.0135467800008078	TRUE	TRUE	Male higher
NLGN2	17	FALSE	1529.14595104971	-0.604625554381185	0.244936514852692	-2.468499050641	0.0135681011977453	TRUE	TRUE	Female higher
NR1D1	17	FALSE	354.063764261563	-0.751885281367047	0.304868925264099	-2.46625752597025	0.013653313300394	TRUE	TRUE	Female higher
SCARNA1	1	FALSE	58.5341349077296	0.655949054778444	0.266271254118664	2.46346176927577	0.0137602569267914	TRUE	TRUE	Male higher
FAM178B	2	FALSE	152.913839493135	0.874348750576956	0.35554432681923	2.45918352403216	0.0139253412072419	TRUE	TRUE	Male higher
RBP4	10	FALSE	1233.97200173861	1.53546346868136	0.624733905122996	2.457787957545	0.0139795687356476	TRUE	TRUE	Male higher
SLC6A6	3	FALSE	996.615755573392	-0.712046329176944	0.290153238364587	-2.45403543724105	0.0141263059663602	TRUE	TRUE	Female higher
ATP10A	15	FALSE	330.270902573344	-0.740702664878382	0.301872081025835	-2.45369715000239	0.0141396007816438	TRUE	TRUE	Female higher
STX1B	16	FALSE	212.966682543594	-0.857792315409246	0.349592926172151	-2.45368899422994	0.0141399214428178	TRUE	TRUE	Female higher
STYK1	12	FALSE	111.645754385424	-0.950882386968431	0.387844524181684	-2.45171022840842	0.0142179106447898	TRUE	TRUE	Female higher
H2AC13	6	FALSE	3502.41424091567	0.678207289461857	0.277346982530996	2.44533862698889	0.0144716194765406	TRUE	TRUE	Male higher
UCK2	1	FALSE	1032.49255205075	-0.741725110997772	0.303325073018803	-2.44531420899648	0.0144725993990884	TRUE	TRUE	Female higher
ASMTL-AS1	X	TRUE	292.113698603149	-0.677102970071119	0.277429891733524	-2.440627308904	0.0146617771041799	TRUE	TRUE	Female higher
CFAP157	9	FALSE	95.4564275998181	-0.658052496330124	0.270138795494973	-2.43597923476478	0.0148515370680757	TRUE	TRUE	Female higher
ZNF630	X	TRUE	110.95027829434	-0.648935483081799	0.266476773242621	-2.4352421983546	0.014881824906866	TRUE	TRUE	Female higher
ATP1A2	1	FALSE	337.072269114404	-0.82198506713217	0.337821468187347	-2.4331936970812	0.0149662922272606	TRUE	TRUE	Female higher
SPDYE11	7	FALSE	173.050017994517	-0.819780813258934	0.3376552275756	-2.4278635315231	0.0151880570276304	TRUE	TRUE	Female higher
TLR8	X	TRUE	78.1322618162145	0.790223813785933	0.325486704637646	2.42782209695989	0.0151897922120044	TRUE	TRUE	Male higher
SPDYE13	7	FALSE	390.473908134404	-0.616138033054865	0.253800532296804	-2.42764673296402	0.0151971379864975	TRUE	TRUE	Female higher
DENND6B	22	FALSE	313.3440438526	-0.628740947983771	0.259321362890804	-2.42456287046634	0.0153268292172157	TRUE	TRUE	Female higher
H2AC16	6	FALSE	3463.75112233638	0.694122260909364	0.286308504245283	2.42438576087388	0.015334307023769	TRUE	TRUE	Male higher
STAR	8	FALSE	85.1047424249759	0.633822930758901	0.261649432277578	2.42241278814048	0.0154178260196796	TRUE	TRUE	Male higher
SLC26A7	8	FALSE	175.721652101747	-1.08274336054215	0.447473121320649	-2.41968357193522	0.015534017875433	TRUE	TRUE	Female higher
OSR2	8	FALSE	477.593807826423	-0.893620004793204	0.369902187993702	-2.41582784259827	0.0156994822280293	TRUE	TRUE	Female higher
OR2A1	7	FALSE	492.654883321548	-0.642311386613431	0.265891368526053	-2.41569100258512	0.0157053829476517	TRUE	TRUE	Female higher
MOV10L1	22	FALSE	101.162786744953	-0.662551831801327	0.274397023050127	-2.41457368755889	0.0157536360713136	TRUE	TRUE	Female higher
GLB1L3	11	FALSE	247.877477941262	-0.697580853291637	0.288906729797015	-2.41455383812539	0.0157544944800012	TRUE	TRUE	Female higher
H4C9	6	FALSE	991.055968755995	0.666566299028619	0.276277945195586	2.41266561670978	0.0158363408555431	TRUE	TRUE	Male higher
DTNA	18	FALSE	286.497061254901	-0.604316960979697	0.250676915189948	-2.41074037679848	0.0159201766105409	TRUE	TRUE	Female higher
